gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
Gfp_transgene_gene	Gfp_transgene_gene	0	0	0	0	0
HRA1	HRA1	0	0	0	0	0
YAL001C	TFC3	29.9438465868099	32.03473233942	53.980726987498	31.9473140535701	15.6025968931156
YAL002W	VPS8	17.6197489160316	13.05696946005	34.8084271493092	30.9250550843961	12.2583869226123
YAL003W	EFB1	2706.76211981118	3204.44008462989	6974.2428785655	5060.27889920357	2962.72839946281
YAL004W	YAL004W	3.62394248591562	0	0	0	3.57740072550358
YAL005C	SSA1	6299.43260162597	4982.54446515483	10788.3420698811	8799.73815447614	4388.53078851654
YAL007C	ERP2	184.821066259539	205.24539026736	503.312195122425	245.752344389943	182.447436249232
YAL008W	FUN14	60.8016113391028	71.46409576941	104.961096846871	41.6287330932754	15.993900559016
YAL009W	SPO7	45.4946219482195	41.284197576	54.4031850870176	29.2378938469358	14.045213801864
YAL010C	MDM10	14.5748714582526	14.20819785072	44.3443596855076	40.9373262043421	13.1082392605631
YAL011W	SWC3	10.1824681600842	21.50429942529	34.4900574893415	20.980150644831	17.1298439522171
YAL012W	CYS3	434.777963130575	360.38676056931	865.091798086319	711.910968037472	404.616848673155
YAL013W	DEP1	13.2636413024353	27.12474143361	54.8705462137691	37.5517682998995	16.3974318193164
YAL014C	SYN8	43.5034387292835	53.50474508994	123.045610668837	95.4251224536246	51.5704095893516
YAL015C	NTG1	21.9291501391839	18.42578925876	44.7281589028193	15.6294164124444	10.00971084471
YAL016C-A	YAL016C-A	0	0	0	0	0
YAL016C-B	YAL016C-B	0	0	0	0	0
YAL016W	TPD3	151.105147710101	141.64779127518	297.471545001527	205.158213875984	104.970295077305
YAL017W	PSK1	45.5122867140235	43.13897894115	82.2128872488778	47.3752262106756	26.5065608041765
YAL018C	LDS1	0	0	0	0	0
YAL019W	FUN30	56.6461126920086	51.46745769738	114.806065093965	106.764092112916	45.9321383339459
YAL019W-A	YAL019W-A	0	0	0	0	0
YAL020C	ATS1	25.044873713241	15.51817360575	36.3246352503797	25.7726419021152	4.12671158515413
YAL021C	CCR4	79.4223089446034	65.71919055438	134.730595293833	107.852154498522	60.2464143057603
YAL022C	FUN26	52.7597635591288	40.27108835799	98.9208704481731	72.4534392517705	33.5564755365336
YAL023C	PMT2	253.116239114453	230.66274234258	491.152009869637	372.957858615008	205.640597521656
YAL024C	LTE1	21.032949316799	18.69217146675	37.022841260475	30.7883007604792	19.5754430396196
YAL025C	MAK16	43.9169048421619	63.04402566315	122.128728694438	121.279268186657	47.978526405298
YAL026C	DRS2	54.9246747293989	63.42210023355	125.200583665747	84.4347237156056	55.1059089091551
YAL026C-A	YAL026C-A	76.8570027623369	85.34995378938	153.457735655255	95.4944132304425	33.7196739841837
YAL027W	SAW1	30.974161281535	27.2147073534	56.6254676540554	14.4775577014865	5.56373034210556
YAL028W	FRT2	12.2698247690883	8.72824720401	21.5659596652584	5.05509177729695	4.85588860715486
YAL029C	MYO4	72.5639183340286	61.62569890452	130.409837549966	103.541775317512	56.8281112070568
YAL030W	SNC1	127.641706899744	182.33572792005	583.66889783612	176.656043045121	80.1202656548801
YAL031C	GIP4	32.1092337643461	28.7006061591	53.7454509892103	31.3892687753536	12.2231665797622
YAL031W-A	YAL031W-A	0	0	0	0	0
YAL032C	PRP45	26.8638942900289	22.94597353383	61.3845520077146	35.027235188134	26.5656479109266
YAL033W	POP5	63.7937099900598	64.35477814635	133.90257554105	95.6406406754734	33.8276851132838
YAL034C	FUN19	29.1766446974952	23.52755348055	67.3112414607967	20.026074826738	12.8253803499628
YAL034C-B	YAL034C-B	0	0	0	0	0
YAL034W-A	MTW1	19.8336718444818	4.70551069611	61.1920377203228	15.3012359353107	14.7010646888147
YAL035W	FUN12	253.766006906414	252.7229324205	477.985441757714	486.444832063731	238.470415608489
YAL036C	RBG1	99.7881729788738	98.37800283852	259.397317262285	159.776631552146	93.1933251508932
YAL037C-A	YAL037C-A	0	0	0	0	0
YAL037C-B	YAL037C-B	2.15685334851216	0	6.27956909130572	0	0
YAL037W	YAL037W	10.9450591934289	13.16523747735	24.6535429486473	16.8832042768181	2.7034285036527
YAL038W	CDC19	7551.05351153005	7379.69033870739	16239.0091115954	14254.4146194182	8350.41180402865
YAL039C	CYC3	27.1071395056971	44.28221669505	105.687390700822	33.4519954371535	16.0694818746161
YAL040C	CLN3	38.6923208671827	42.98939428689	93.5135651185945	60.3557294746826	41.5678798381416
YAL041W	CDC24	44.3149934019403	40.95725271354	91.1193049718609	68.8758292068181	36.6737891740867
YAL042C-A	YAL042C-A	0	0	0	0	0
YAL042W	ERV46	233.728996775564	213.3982105065	440.975085079175	278.810874986943	167.399752235967
YAL043C	PTA1	53.2733774476093	46.36311983838	96.4674471377915	64.7275953994603	33.8409051753838
YAL044C	GCV3	171.158566133943	310.59948684339	703.96436396584	258.133894577787	128.855537053729
YAL044W-A	YAL044W-A	60.953664712687	52.70044021848	255.85809453696	93.0654321603119	39.5917409513896
YAL045C	YAL045C	0	0	25.4656707590465	0	0
YAL046C	AIM1	17.963957518098	40.89799530378	99.2788970247487	82.4832290585235	70.2066876900202
YAL047C	SPC72	20.4726527759805	20.72284815492	37.4938240292105	20.036452090066	14.1814779085142
YAL047W-A	YAL047W-A	0	0	0	0	0
YAL048C	GEM1	17.2115577236012	17.61522399522	40.1425395551439	24.6286963776204	9.46287700155946
YAL049C	AIM2	88.0659285564981	109.92302967816	200.899316717303	106.147012515254	41.992812078042
YAL051W	OAF1	23.4064304351034	29.23465159251	61.8771174084181	50.0582532488769	22.5922485390226
YAL053W	FLC2	92.4878324561885	89.521109289	186.987961134549	113.378748592789	53.6627300419537
YAL054C	ACS1	3.52842219500753	3.85493738337	5.61466050684239	3.63553190325236	0.873021321200873
YAL055W	PEX22	27.8057028422598	4.97852665587	25.8969713644541	9.51123927728949	9.13401159300914
YAL056C-A	YAL056C-A	0	0	0	0	0
YAL056W	GPB2	43.6222929357336	29.86907941755	83.7100933272443	54.3809297469326	27.1615815366272
YAL058W	CNE1	29.8613956696459	31.2828629319	57.8578248308701	54.8232033640702	35.965240008286
YAL059C-A	YAL059C-A	0	0	0	0	0
YAL059W	ECM1	66.4750734193665	86.24753498673	163.849938708332	129.002225458332	76.5494004877766
YAL060W	BDH1	88.7252452928007	82.7520847371	192.438408295952	80.3733155427486	47.3804066928974
YAL061W	BDH2	48.0906879361081	21.79345091085	122.432833957606	16.5043951649985	7.92746096905793
YAL062W	GDH3	24.5410353053425	15.57339835329	31.0533258751529	40.1365478333899	18.5640861805186
YAL063C	FLO9	1.88248884152188	3.76846793991	4.11117209778789	2.97991044948602	0.491004628100491
YAL063C-A	YAL063C-A	0	33.42359487123	34.7721300977572	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	38.965158610153	0	0
YAL064W-B	YAL064W-B	8.03570057450404	0	11.5844458742764	16.4293270256536	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
